record_number,temperature,suitable_living_temp_cod,suitable_spawning_temp_cod,preferred_spawning_temp_cod
84974,7.46999979019165,true,true,false
84975,7.489999771118164,true,true,false
84976,7.489999771118164,true,true,false
84977,7.489999771118164,true,true,false
84978,7.480000019073486,true,true,false
84979,7.46999979019165,true,true,false
84980,7.489999771118164,true,true,false
84981,7.489999771118164,true,true,false
84982,7.46999979019165,true,true,false
84983,7.489999771118164,true,true,false
84984,7.46999979019165,true,true,false
84985,7.46999979019165,true,true,false
84986,7.489999771118164,true,true,false
84987,7.489999771118164,true,true,false
84988,7.480000019073486,true,true,false
84989,7.480000019073486,true,true,false
84990,7.480000019073486,true,true,false
84991,7.5,true,true,false
84992,7.5,true,true,false
84993,7.489999771118164,true,true,false
84994,7.480000019073486,true,true,false
84995,7.46999979019165,true,true,false
84996,7.489999771118164,true,true,false
84997,7.480000019073486,true,true,false
84998,7.489999771118164,true,true,false
84999,7.46999979019165,true,true,false
85000,7.46999979019165,true,true,false
85001,7.489999771118164,true,true,false
85002,7.480000019073486,true,true,false
85003,7.480000019073486,true,true,false
85004,7.480000019073486,true,true,false
85005,7.489999771118164,true,true,false
85006,7.480000019073486,true,true,false
85007,7.46999979019165,true,true,false
85008,7.480000019073486,true,true,false
85009,7.489999771118164,true,true,false
85010,7.489999771118164,true,true,false
85011,7.46999979019165,true,true,false
85012,7.480000019073486,true,true,false
85013,7.480000019073486,true,true,false
85014,7.46999979019165,true,true,false
85015,7.480000019073486,true,true,false
85016,7.480000019073486,true,true,false
85017,7.5,true,true,false
85018,7.489999771118164,true,true,false
85019,7.46999979019165,true,true,false
85020,7.480000019073486,true,true,false
85021,7.480000019073486,true,true,false
85022,7.489999771118164,true,true,false
85023,7.5,true,true,false
85024,7.480000019073486,true,true,false
85025,7.489999771118164,true,true,false
85026,7.489999771118164,true,true,false
85027,7.489999771118164,true,true,false
85028,7.480000019073486,true,true,false
85029,7.5,true,true,false
85030,7.510000228881836,true,true,false
85031,7.510000228881836,true,true,false
85032,7.480000019073486,true,true,false
85033,7.510000228881836,true,true,false
85034,7.480000019073486,true,true,false
85035,7.489999771118164,true,true,false
85036,7.510000228881836,true,true,false
85037,7.510000228881836,true,true,false
85038,7.489999771118164,true,true,false
85039,7.5,true,true,false
85040,7.5,true,true,false
85041,7.5,true,true,false
85042,7.5,true,true,false
85043,7.510000228881836,true,true,false
85044,7.5,true,true,false
85045,7.519999980926514,true,true,false
85046,7.489999771118164,true,true,false
85047,7.510000228881836,true,true,false
85048,7.489999771118164,true,true,false
85049,7.5,true,true,false
85050,7.519999980926514,true,true,false
85051,7.5,true,true,false
85052,7.489999771118164,true,true,false
85053,7.489999771118164,true,true,false
85054,7.489999771118164,true,true,false
85055,7.5,true,true,false
85056,7.5,true,true,false
85057,7.5,true,true,false
85058,7.489999771118164,true,true,false
85059,7.5,true,true,false
85060,7.489999771118164,true,true,false
85061,7.5,true,true,false
85062,7.489999771118164,true,true,false
85063,7.5,true,true,false
85064,7.5,true,true,false
85065,7.5,true,true,false
85066,7.5,true,true,false
85067,7.510000228881836,true,true,false
85068,7.5,true,true,false
85069,7.489999771118164,true,true,false
85070,7.510000228881836,true,true,false
85071,7.480000019073486,true,true,false
85072,7.5,true,true,false
85073,7.5,true,true,false
85074,7.510000228881836,true,true,false
85075,7.489999771118164,true,true,false
85076,7.5,true,true,false
85077,7.5,true,true,false
85078,7.489999771118164,true,true,false
85079,7.480000019073486,true,true,false
85080,7.480000019073486,true,true,false
85081,7.46999979019165,true,true,false
85082,7.489999771118164,true,true,false
85083,7.480000019073486,true,true,false
85084,7.480000019073486,true,true,false
85085,7.489999771118164,true,true,false
85086,7.489999771118164,true,true,false
85087,7.489999771118164,true,true,false
85088,7.480000019073486,true,true,false
85089,7.480000019073486,true,true,false
85090,7.480000019073486,true,true,false
85091,7.480000019073486,true,true,false
85092,7.480000019073486,true,true,false
85093,7.5,true,true,false
85094,7.46999979019165,true,true,false
85095,7.46999979019165,true,true,false
85096,7.480000019073486,true,true,false
85097,7.480000019073486,true,true,false
85098,7.510000228881836,true,true,false
85099,7.489999771118164,true,true,false
85100,7.5,true,true,false
85101,7.489999771118164,true,true,false
85102,7.480000019073486,true,true,false
85103,7.46999979019165,true,true,false
85104,7.480000019073486,true,true,false
85105,7.5,true,true,false
85106,7.5,true,true,false
85107,7.5,true,true,false
85108,7.489999771118164,true,true,false
85109,7.489999771118164,true,true,false
85110,7.489999771118164,true,true,false
85111,7.489999771118164,true,true,false
85112,7.489999771118164,true,true,false
85113,7.5,true,true,false
85114,7.5,true,true,false
85115,7.5,true,true,false
85116,7.5,true,true,false
85117,7.5,true,true,false
85118,7.5,true,true,false
85119,7.510000228881836,true,true,false
85120,7.480000019073486,true,true,false
85121,7.489999771118164,true,true,false
85122,7.489999771118164,true,true,false
85123,7.5,true,true,false
85124,7.5,true,true,false
85125,7.5,true,true,false
85126,7.5,true,true,false
85127,7.510000228881836,true,true,false
85128,7.5,true,true,false
85129,7.5,true,true,false
85130,7.510000228881836,true,true,false
85131,7.5,true,true,false
85132,7.510000228881836,true,true,false
85133,7.5,true,true,false
85134,7.5,true,true,false
85135,7.5,true,true,false
85136,7.489999771118164,true,true,false
85137,7.489999771118164,true,true,false
85138,7.519999980926514,true,true,false
85139,7.480000019073486,true,true,false
85140,7.5,true,true,false
85141,7.489999771118164,true,true,false
85142,7.489999771118164,true,true,false
85143,7.5,true,true,false
85144,7.489999771118164,true,true,false
85145,7.5,true,true,false
85146,7.510000228881836,true,true,false
85147,7.489999771118164,true,true,false
85148,7.480000019073486,true,true,false
85149,7.489999771118164,true,true,false
85150,7.489999771118164,true,true,false
85151,7.480000019073486,true,true,false
85152,7.489999771118164,true,true,false
85153,7.489999771118164,true,true,false
85154,7.489999771118164,true,true,false
85155,7.5,true,true,false
85156,7.5,true,true,false
85157,7.480000019073486,true,true,false
85158,7.5,true,true,false
85159,7.489999771118164,true,true,false
85160,7.489999771118164,true,true,false
85161,7.480000019073486,true,true,false
85162,7.480000019073486,true,true,false
85163,7.480000019073486,true,true,false
85164,7.5,true,true,false
85165,7.510000228881836,true,true,false
85166,7.5,true,true,false
85167,7.489999771118164,true,true,false
85168,7.480000019073486,true,true,false
85169,7.5,true,true,false
85170,7.489999771118164,true,true,false
85171,7.489999771118164,true,true,false
85172,7.489999771118164,true,true,false
85173,7.489999771118164,true,true,false
85174,7.519999980926514,true,true,false
85175,7.519999980926514,true,true,false
85176,7.5,true,true,false
85177,7.480000019073486,true,true,false
85178,7.5,true,true,false
85179,7.480000019073486,true,true,false
85180,7.489999771118164,true,true,false
85181,7.489999771118164,true,true,false
85182,7.489999771118164,true,true,false
85183,7.5,true,true,false
85184,7.510000228881836,true,true,false
85185,7.510000228881836,true,true,false
85186,7.489999771118164,true,true,false
85187,7.489999771118164,true,true,false
85188,7.5,true,true,false
85189,7.510000228881836,true,true,false
85190,7.5,true,true,false
85191,7.5,true,true,false
85192,7.5,true,true,false
85193,7.489999771118164,true,true,false
85194,7.489999771118164,true,true,false
85195,7.489999771118164,true,true,false
85196,7.5,true,true,false
85197,7.510000228881836,true,true,false
85198,7.489999771118164,true,true,false
85199,7.5,true,true,false
85200,7.489999771118164,true,true,false
85201,7.5,true,true,false
85202,7.5,true,true,false
85203,7.5,true,true,false
85204,7.510000228881836,true,true,false
85205,7.5,true,true,false
85206,7.510000228881836,true,true,false
85207,7.53000020980835,true,true,false
85208,7.510000228881836,true,true,false
85209,7.489999771118164,true,true,false
85210,7.510000228881836,true,true,false
85211,7.5,true,true,false
85212,7.489999771118164,true,true,false
85213,7.489999771118164,true,true,false
85214,7.519999980926514,true,true,false
85215,7.480000019073486,true,true,false
85216,7.489999771118164,true,true,false
85217,7.5,true,true,false
85218,7.489999771118164,true,true,false
85219,7.489999771118164,true,true,false
85220,7.489999771118164,true,true,false
85221,7.510000228881836,true,true,false
85222,7.480000019073486,true,true,false
85223,7.5,true,true,false
85224,7.5,true,true,false
85225,7.480000019073486,true,true,false
85226,7.510000228881836,true,true,false
85227,7.5,true,true,false
85228,7.5,true,true,false
85229,7.489999771118164,true,true,false
85230,7.5,true,true,false
85231,7.480000019073486,true,true,false
85232,7.489999771118164,true,true,false
85233,7.489999771118164,true,true,false
85234,7.519999980926514,true,true,false
85235,7.489999771118164,true,true,false
85236,7.5,true,true,false
85237,7.5,true,true,false
85238,7.5,true,true,false
85239,7.5,true,true,false
85240,7.519999980926514,true,true,false
85241,7.489999771118164,true,true,false
85242,7.510000228881836,true,true,false
85243,7.5,true,true,false
85244,7.5,true,true,false
85245,7.510000228881836,true,true,false
85246,7.510000228881836,true,true,false
85247,7.5,true,true,false
85248,7.5,true,true,false
85249,7.5,true,true,false
85250,7.5,true,true,false
85251,7.5,true,true,false
85252,7.510000228881836,true,true,false
85253,7.5,true,true,false
85254,7.510000228881836,true,true,false
85255,7.5,true,true,false
85256,7.5,true,true,false
85257,7.519999980926514,true,true,false
85258,7.53000020980835,true,true,false
85259,7.5,true,true,false
85260,7.510000228881836,true,true,false
85261,7.519999980926514,true,true,false
85262,7.519999980926514,true,true,false
85263,7.5,true,true,false
85264,7.519999980926514,true,true,false
85265,7.519999980926514,true,true,false
85266,7.539999961853027,true,true,false
85267,7.539999961853027,true,true,false
85268,7.519999980926514,true,true,false
85269,7.519999980926514,true,true,false
85270,7.53000020980835,true,true,false
85271,7.53000020980835,true,true,false
85272,7.539999961853027,true,true,false
85273,7.510000228881836,true,true,false
85274,7.519999980926514,true,true,false
85275,7.559999942779541,true,true,false
85276,7.519999980926514,true,true,false
85277,7.539999961853027,true,true,false
85278,7.519999980926514,true,true,false
85279,7.539999961853027,true,true,false
85280,7.53000020980835,true,true,false
85281,7.510000228881836,true,true,false
85282,7.539999961853027,true,true,false
85283,7.519999980926514,true,true,false
85284,7.53000020980835,true,true,false
85285,7.519999980926514,true,true,false
85286,7.53000020980835,true,true,false
85287,7.53000020980835,true,true,false
85288,7.510000228881836,true,true,false
85289,7.539999961853027,true,true,false
85290,7.53000020980835,true,true,false
85291,7.519999980926514,true,true,false
85292,7.53000020980835,true,true,false
85293,7.519999980926514,true,true,false
85294,7.5,true,true,false
85295,7.510000228881836,true,true,false
85296,7.5,true,true,false
85297,7.519999980926514,true,true,false
85298,7.53000020980835,true,true,false
85299,7.5,true,true,false
85300,7.519999980926514,true,true,false
85301,7.5,true,true,false
85302,7.5,true,true,false
85303,7.510000228881836,true,true,false
85304,7.510000228881836,true,true,false
85305,7.519999980926514,true,true,false
85306,7.510000228881836,true,true,false
85307,7.489999771118164,true,true,false
85308,7.510000228881836,true,true,false
85309,7.489999771118164,true,true,false
85310,7.5,true,true,false
85311,7.5,true,true,false
85312,7.5,true,true,false
85313,7.5,true,true,false
85314,7.519999980926514,true,true,false
85315,7.510000228881836,true,true,false
85316,7.480000019073486,true,true,false
85317,7.519999980926514,true,true,false
85318,7.5,true,true,false
85319,7.5,true,true,false
85320,7.489999771118164,true,true,false
85321,7.5,true,true,false
85322,7.5,true,true,false
85323,7.510000228881836,true,true,false
85324,7.510000228881836,true,true,false
85325,7.5,true,true,false
85326,7.510000228881836,true,true,false
85327,7.510000228881836,true,true,false
85328,7.489999771118164,true,true,false
85329,7.5,true,true,false
85330,7.489999771118164,true,true,false
85331,7.53000020980835,true,true,false
85332,7.489999771118164,true,true,false
85333,7.510000228881836,true,true,false
85334,7.5,true,true,false
85335,7.5,true,true,false
85336,7.5,true,true,false
85337,7.5,true,true,false
85338,7.510000228881836,true,true,false
85339,7.489999771118164,true,true,false
85340,7.489999771118164,true,true,false
85341,7.489999771118164,true,true,false
85342,7.5,true,true,false
85343,7.5,true,true,false
85344,7.510000228881836,true,true,false
85345,7.489999771118164,true,true,false
85346,7.519999980926514,true,true,false
85347,7.5,true,true,false
85348,7.5,true,true,false
85349,7.510000228881836,true,true,false
85350,7.489999771118164,true,true,false
85351,7.5,true,true,false
85352,7.5,true,true,false
85353,7.480000019073486,true,true,false
85354,7.5,true,true,false
85355,7.510000228881836,true,true,false
85356,7.489999771118164,true,true,false
85357,7.489999771118164,true,true,false
85358,7.5,true,true,false
85359,7.510000228881836,true,true,false
85360,7.5,true,true,false
85361,7.5,true,true,false
85362,7.489999771118164,true,true,false
85363,7.5,true,true,false
85364,7.489999771118164,true,true,false
85365,7.5,true,true,false
85366,7.5,true,true,false
85367,7.480000019073486,true,true,false
85368,7.5,true,true,false
85369,7.480000019073486,true,true,false
85370,7.489999771118164,true,true,false
85371,7.489999771118164,true,true,false
85372,7.510000228881836,true,true,false
85373,7.519999980926514,true,true,false
85374,7.489999771118164,true,true,false
85375,7.480000019073486,true,true,false
85376,7.480000019073486,true,true,false
85377,7.5,true,true,false
85378,7.480000019073486,true,true,false
85379,7.489999771118164,true,true,false
85380,7.489999771118164,true,true,false
85381,7.5,true,true,false
85382,7.489999771118164,true,true,false
85383,7.489999771118164,true,true,false
85384,7.489999771118164,true,true,false
85385,7.489999771118164,true,true,false
85386,7.489999771118164,true,true,false
85387,7.5,true,true,false
85388,7.489999771118164,true,true,false
85389,7.489999771118164,true,true,false
85390,7.489999771118164,true,true,false
85391,7.5,true,true,false
85392,7.489999771118164,true,true,false
85393,7.5,true,true,false
85394,7.480000019073486,true,true,false
85395,7.5,true,true,false
85396,7.510000228881836,true,true,false
85397,7.46999979019165,true,true,false
85398,7.480000019073486,true,true,false
85399,7.489999771118164,true,true,false
85400,7.489999771118164,true,true,false
85401,7.5,true,true,false
85402,7.480000019073486,true,true,false
85403,7.480000019073486,true,true,false
85404,7.489999771118164,true,true,false
85405,7.489999771118164,true,true,false
85406,7.489999771118164,true,true,false
85407,7.489999771118164,true,true,false
85408,7.5,true,true,false
85409,7.489999771118164,true,true,false
85410,7.489999771118164,true,true,false
85411,7.480000019073486,true,true,false
85412,7.480000019073486,true,true,false
85413,7.489999771118164,true,true,false
85414,7.489999771118164,true,true,false
85415,7.5,true,true,false
85416,7.489999771118164,true,true,false
85417,7.510000228881836,true,true,false
85418,7.5,true,true,false
85419,7.5,true,true,false
85420,7.5,true,true,false
85421,7.489999771118164,true,true,false
85422,7.489999771118164,true,true,false
85423,7.5,true,true,false
85424,7.510000228881836,true,true,false
85425,7.5,true,true,false
85426,7.489999771118164,true,true,false
85427,7.489999771118164,true,true,false
85428,7.489999771118164,true,true,false
85429,7.5,true,true,false
85430,7.5,true,true,false
85431,7.510000228881836,true,true,false
85432,7.489999771118164,true,true,false
85433,7.489999771118164,true,true,false
85434,7.489999771118164,true,true,false
85435,7.5,true,true,false
85436,7.510000228881836,true,true,false
85437,7.510000228881836,true,true,false
85438,7.5,true,true,false
85439,7.510000228881836,true,true,false
85440,7.5,true,true,false
85441,7.519999980926514,true,true,false
85442,7.519999980926514,true,true,false
85443,7.519999980926514,true,true,false
85444,7.510000228881836,true,true,false
85445,7.510000228881836,true,true,false
85446,7.519999980926514,true,true,false
85447,7.510000228881836,true,true,false
85448,7.519999980926514,true,true,false
85449,7.5,true,true,false
85450,7.5,true,true,false
85451,7.5,true,true,false
85452,7.5,true,true,false
85453,7.5,true,true,false
85454,7.5,true,true,false
85455,7.510000228881836,true,true,false
85456,7.489999771118164,true,true,false
85457,7.5,true,true,false
85458,7.5,true,true,false
85459,7.489999771118164,true,true,false
85460,7.510000228881836,true,true,false
85461,7.5,true,true,false
85462,7.5,true,true,false
85463,7.46999979019165,true,true,false
85464,7.5,true,true,false
85465,7.519999980926514,true,true,false
85466,7.5,true,true,false
85467,7.480000019073486,true,true,false
85468,7.489999771118164,true,true,false
85469,7.480000019073486,true,true,false
85470,7.489999771118164,true,true,false
85471,7.46999979019165,true,true,false
85472,7.489999771118164,true,true,false
85473,7.489999771118164,true,true,false
85474,7.5,true,true,false
85475,7.5,true,true,false
85476,7.5,true,true,false
85477,7.489999771118164,true,true,false
85478,7.489999771118164,true,true,false
85479,7.5,true,true,false
85480,7.5,true,true,false
85481,7.510000228881836,true,true,false
85482,7.46999979019165,true,true,false
85483,7.510000228881836,true,true,false
85484,7.5,true,true,false
85485,7.5,true,true,false
85486,7.5,true,true,false
85487,7.489999771118164,true,true,false
85488,7.5,true,true,false
85489,7.489999771118164,true,true,false
85490,7.489999771118164,true,true,false
85491,7.489999771118164,true,true,false
85492,7.510000228881836,true,true,false
85493,7.5,true,true,false
85494,7.510000228881836,true,true,false
85495,7.5,true,true,false
85496,7.489999771118164,true,true,false
85497,7.489999771118164,true,true,false
85498,7.489999771118164,true,true,false
85499,7.510000228881836,true,true,false
85500,7.5,true,true,false
85501,7.5,true,true,false
85502,7.480000019073486,true,true,false
85503,7.510000228881836,true,true,false
85504,7.5,true,true,false
85505,7.489999771118164,true,true,false
85506,7.489999771118164,true,true,false
85507,7.5,true,true,false
85508,7.5,true,true,false
85509,7.489999771118164,true,true,false
85510,7.489999771118164,true,true,false
85511,7.489999771118164,true,true,false
85512,7.519999980926514,true,true,false
85513,7.46999979019165,true,true,false
85514,7.5,true,true,false
85515,7.510000228881836,true,true,false
85516,7.5,true,true,false
85517,7.489999771118164,true,true,false
85518,7.510000228881836,true,true,false
85519,7.5,true,true,false
85520,7.5,true,true,false
85521,7.5,true,true,false
85522,7.5,true,true,false
85523,7.5,true,true,false
85524,7.5,true,true,false
85525,7.510000228881836,true,true,false
85526,7.489999771118164,true,true,false
85527,7.489999771118164,true,true,false
85528,7.510000228881836,true,true,false
85529,7.510000228881836,true,true,false
85530,7.5,true,true,false
85531,7.489999771118164,true,true,false
85532,7.510000228881836,true,true,false
85533,7.5,true,true,false
85534,7.5,true,true,false
85535,7.5,true,true,false
85536,7.510000228881836,true,true,false
85537,7.5,true,true,false
85538,7.5,true,true,false
85539,7.510000228881836,true,true,false
85540,7.5,true,true,false
85541,7.489999771118164,true,true,false
85542,7.489999771118164,true,true,false
85543,7.5,true,true,false
85544,7.46999979019165,true,true,false
85545,7.5,true,true,false
85546,7.5,true,true,false
85547,7.489999771118164,true,true,false
85548,7.510000228881836,true,true,false
85549,7.510000228881836,true,true,false
85550,7.510000228881836,true,true,false
85551,7.489999771118164,true,true,false
85552,7.489999771118164,true,true,false
85553,7.510000228881836,true,true,false
85554,7.489999771118164,true,true,false
85555,7.5,true,true,false
85556,7.5,true,true,false
85557,7.489999771118164,true,true,false
85558,7.489999771118164,true,true,false
85559,7.510000228881836,true,true,false
85560,7.489999771118164,true,true,false
85561,7.5,true,true,false
85562,7.5,true,true,false
85563,7.489999771118164,true,true,false
85564,7.519999980926514,true,true,false
85565,7.489999771118164,true,true,false
85566,7.5,true,true,false
85567,7.519999980926514,true,true,false
85568,7.489999771118164,true,true,false
85569,7.510000228881836,true,true,false
85570,7.5,true,true,false
85571,7.5,true,true,false
85572,7.489999771118164,true,true,false
85573,7.510000228881836,true,true,false
85574,7.5,true,true,false
85575,7.489999771118164,true,true,false
85576,7.5,true,true,false
85577,7.5,true,true,false
85578,7.489999771118164,true,true,false
85579,7.5,true,true,false
85580,7.5,true,true,false
85581,7.489999771118164,true,true,false
85582,7.5,true,true,false
85583,7.489999771118164,true,true,false
85584,7.480000019073486,true,true,false
85585,7.5,true,true,false
85586,7.5,true,true,false
85587,7.489999771118164,true,true,false
85588,7.480000019073486,true,true,false
85589,7.5,true,true,false
85590,7.519999980926514,true,true,false
85591,7.510000228881836,true,true,false
85592,7.5,true,true,false
85593,7.489999771118164,true,true,false
85594,7.489999771118164,true,true,false
85595,7.480000019073486,true,true,false
85596,7.5,true,true,false
85597,7.5,true,true,false
85598,7.489999771118164,true,true,false
85599,7.46999979019165,true,true,false
85600,7.489999771118164,true,true,false
85601,7.489999771118164,true,true,false
85602,7.46999979019165,true,true,false
85603,7.480000019073486,true,true,false
85604,7.480000019073486,true,true,false
85605,7.489999771118164,true,true,false
85606,7.46999979019165,true,true,false
85607,7.489999771118164,true,true,false
85608,7.46999979019165,true,true,false
85609,7.489999771118164,true,true,false
85610,7.480000019073486,true,true,false
85611,7.5,true,true,false
85612,7.46999979019165,true,true,false
85613,7.46999979019165,true,true,false
85614,7.480000019073486,true,true,false
85615,7.489999771118164,true,true,false
85616,7.489999771118164,true,true,false
85617,7.5,true,true,false
85618,7.5,true,true,false
85619,7.489999771118164,true,true,false
85620,7.489999771118164,true,true,false
85621,7.5,true,true,false
85622,7.5,true,true,false
85623,7.489999771118164,true,true,false
85624,7.5,true,true,false
85625,7.489999771118164,true,true,false
85626,7.489999771118164,true,true,false
85627,7.489999771118164,true,true,false
85628,7.519999980926514,true,true,false
85629,7.480000019073486,true,true,false
85630,7.5,true,true,false
85631,7.480000019073486,true,true,false
85632,7.510000228881836,true,true,false
85633,7.5,true,true,false
85634,7.5,true,true,false
85635,7.510000228881836,true,true,false
85636,7.5,true,true,false
85637,7.5,true,true,false
85638,7.510000228881836,true,true,false
85639,7.519999980926514,true,true,false
85640,7.5,true,true,false
85641,7.5,true,true,false
85642,7.489999771118164,true,true,false
85643,7.519999980926514,true,true,false
85644,7.489999771118164,true,true,false
85645,7.510000228881836,true,true,false
85646,7.5,true,true,false
85647,7.5,true,true,false
85648,7.519999980926514,true,true,false
85649,7.480000019073486,true,true,false
85650,7.5,true,true,false
85651,7.5,true,true,false
85652,7.5,true,true,false
85653,7.510000228881836,true,true,false
85654,7.489999771118164,true,true,false
85655,7.5,true,true,false
85656,7.510000228881836,true,true,false
85657,7.5,true,true,false
85658,7.489999771118164,true,true,false
85659,7.5,true,true,false
85660,7.489999771118164,true,true,false
85661,7.5,true,true,false
85662,7.510000228881836,true,true,false
85663,7.489999771118164,true,true,false
85664,7.489999771118164,true,true,false
85665,7.489999771118164,true,true,false
85666,7.489999771118164,true,true,false
85667,7.489999771118164,true,true,false
85668,7.489999771118164,true,true,false
85669,7.480000019073486,true,true,false
85670,7.46999979019165,true,true,false
85671,7.489999771118164,true,true,false
85672,7.489999771118164,true,true,false
85673,7.480000019073486,true,true,false
85674,7.5,true,true,false
85675,7.489999771118164,true,true,false
85676,7.489999771118164,true,true,false
85677,7.5,true,true,false
85678,7.5,true,true,false
85679,7.489999771118164,true,true,false
85680,7.5,true,true,false
85681,7.510000228881836,true,true,false
85682,7.489999771118164,true,true,false
85683,7.5,true,true,false
85684,7.489999771118164,true,true,false
85685,7.489999771118164,true,true,false
85686,7.510000228881836,true,true,false
85687,7.5,true,true,false
85688,7.480000019073486,true,true,false
85689,7.5,true,true,false
85690,7.5,true,true,false
85691,7.489999771118164,true,true,false
85692,7.489999771118164,true,true,false
85693,7.5,true,true,false
85694,7.510000228881836,true,true,false
85695,7.5,true,true,false
85696,7.510000228881836,true,true,false
85697,7.480000019073486,true,true,false
85698,7.5,true,true,false
85699,7.510000228881836,true,true,false
85700,7.5,true,true,false
85701,7.489999771118164,true,true,false
85702,7.510000228881836,true,true,false
85703,7.5,true,true,false
85704,7.510000228881836,true,true,false
85705,7.5,true,true,false
85706,7.489999771118164,true,true,false
85707,7.5,true,true,false
85708,7.5,true,true,false
85709,7.489999771118164,true,true,false
85710,7.489999771118164,true,true,false
85711,7.489999771118164,true,true,false
85712,7.5,true,true,false
85713,7.510000228881836,true,true,false
85714,7.489999771118164,true,true,false
85715,7.510000228881836,true,true,false
85716,7.5,true,true,false
85717,7.480000019073486,true,true,false
85718,7.489999771118164,true,true,false
85719,7.489999771118164,true,true,false
85720,7.489999771118164,true,true,false
85721,7.5,true,true,false
85722,7.489999771118164,true,true,false
85723,7.510000228881836,true,true,false
85724,7.489999771118164,true,true,false
85725,7.480000019073486,true,true,false
85726,7.480000019073486,true,true,false
85727,7.489999771118164,true,true,false
85728,7.510000228881836,true,true,false
85729,7.489999771118164,true,true,false
85730,7.489999771118164,true,true,false
85731,7.510000228881836,true,true,false
85732,7.5,true,true,false
85733,7.489999771118164,true,true,false
85734,7.5,true,true,false
85735,7.510000228881836,true,true,false
85736,7.489999771118164,true,true,false
85737,7.489999771118164,true,true,false
85738,7.489999771118164,true,true,false
85739,7.5,true,true,false
85740,7.510000228881836,true,true,false
85741,7.5,true,true,false
85742,7.480000019073486,true,true,false
85743,7.519999980926514,true,true,false
85744,7.489999771118164,true,true,false
85745,7.489999771118164,true,true,false
85746,7.489999771118164,true,true,false
85747,7.489999771118164,true,true,false
85748,7.489999771118164,true,true,false
85749,7.489999771118164,true,true,false
85750,7.5,true,true,false
85751,7.489999771118164,true,true,false
85752,7.480000019073486,true,true,false
85753,7.489999771118164,true,true,false
85754,7.489999771118164,true,true,false
85755,7.480000019073486,true,true,false
85756,7.489999771118164,true,true,false
85757,7.489999771118164,true,true,false
85758,7.480000019073486,true,true,false
85759,7.480000019073486,true,true,false
85760,7.489999771118164,true,true,false
85761,7.480000019073486,true,true,false
85762,7.480000019073486,true,true,false
85763,7.489999771118164,true,true,false
85764,7.5,true,true,false
85765,7.480000019073486,true,true,false
85766,7.489999771118164,true,true,false
85767,7.46999979019165,true,true,false
85768,7.480000019073486,true,true,false
85769,7.46999979019165,true,true,false
85770,7.480000019073486,true,true,false
85771,7.460000038146973,true,true,false
85772,7.480000019073486,true,true,false
85773,7.489999771118164,true,true,false
85774,7.46999979019165,true,true,false
85775,7.46999979019165,true,true,false
85776,7.5,true,true,false
85777,7.489999771118164,true,true,false
85778,7.489999771118164,true,true,false
85779,7.480000019073486,true,true,false
85780,7.46999979019165,true,true,false
85781,7.489999771118164,true,true,false
85782,7.489999771118164,true,true,false
85783,7.489999771118164,true,true,false
85784,7.489999771118164,true,true,false
85785,7.46999979019165,true,true,false
85786,7.480000019073486,true,true,false
85787,7.480000019073486,true,true,false
85788,7.46999979019165,true,true,false
85789,7.46999979019165,true,true,false
85790,7.489999771118164,true,true,false
85791,7.46999979019165,true,true,false
85792,7.480000019073486,true,true,false
85793,7.480000019073486,true,true,false
85794,7.46999979019165,true,true,false
85795,7.489999771118164,true,true,false
85796,7.46999979019165,true,true,false
85797,7.489999771118164,true,true,false
85798,7.489999771118164,true,true,false
85799,7.489999771118164,true,true,false
85800,7.489999771118164,true,true,false
85801,7.480000019073486,true,true,false
85802,7.46999979019165,true,true,false
85803,7.489999771118164,true,true,false
85804,7.480000019073486,true,true,false
85805,7.5,true,true,false
85806,7.480000019073486,true,true,false
85807,7.480000019073486,true,true,false
85808,7.46999979019165,true,true,false
85809,7.480000019073486,true,true,false
85810,7.460000038146973,true,true,false
85811,7.46999979019165,true,true,false
85812,7.46999979019165,true,true,false
85813,7.480000019073486,true,true,false
85814,7.460000038146973,true,true,false
85815,7.489999771118164,true,true,false
85816,7.460000038146973,true,true,false
85817,7.480000019073486,true,true,false
85818,7.46999979019165,true,true,false
85819,7.489999771118164,true,true,false
85820,7.480000019073486,true,true,false
85821,7.480000019073486,true,true,false
85822,7.46999979019165,true,true,false
85823,7.46999979019165,true,true,false
85824,7.46999979019165,true,true,false
85825,7.46999979019165,true,true,false
85826,7.46999979019165,true,true,false
85827,7.489999771118164,true,true,false
85828,7.489999771118164,true,true,false
85829,7.480000019073486,true,true,false
85830,7.480000019073486,true,true,false
85831,7.489999771118164,true,true,false
85832,7.46999979019165,true,true,false
85833,7.489999771118164,true,true,false
85834,7.480000019073486,true,true,false
85835,7.46999979019165,true,true,false
85836,7.480000019073486,true,true,false
85837,7.46999979019165,true,true,false
85838,7.480000019073486,true,true,false
85839,7.46999979019165,true,true,false
85840,7.46999979019165,true,true,false
85841,7.480000019073486,true,true,false
85842,7.489999771118164,true,true,false
85843,7.489999771118164,true,true,false
85844,7.489999771118164,true,true,false
85845,7.480000019073486,true,true,false
85846,7.480000019073486,true,true,false
85847,7.489999771118164,true,true,false
85848,7.489999771118164,true,true,false
85849,7.489999771118164,true,true,false
85850,7.480000019073486,true,true,false
85851,7.480000019073486,true,true,false
85852,7.480000019073486,true,true,false
85853,7.489999771118164,true,true,false
85854,7.46999979019165,true,true,false
